_id,angka,path
65d404a949285290e2bac81b,1114082014002,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/11/1114/111408/1114082014/1114082014002
65d404a949285290e2bac81c,1101142005001,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/11/1101/110114/1101142005/1101142005001
65d404a949285290e2bac81d,1174042001003,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/11/1174/117404/1174042001/1174042001003
65d404a949285290e2bac81e,1107142052002,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/11/1107/110714/1107142052/1107142052002
65d404a949285290e2bac81f,3604242001003,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/36/3604/360424/3604242001/3604242001003
65d404a949285290e2bac820,3603152012044,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/36/3603/360315/3603152012/3603152012044
65d404a949285290e2bac821,3603152004010,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/36/3603/360315/3603152004/3603152004010
65d404a949285290e2bac822,3603112006003,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/36/3603/360311/3603112006/3603112006003
65d404a949285290e2bac823,3603312001015,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/36/3603/360331/3603312001/3603312001015
65d404a949285290e2bac824,3603102001005,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/36/3603/360310/3603102001/3603102001005
65d404a949285290e2bac825,1708012009002,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/17/1708/170801/1708012009/1708012009002
65d404a949285290e2bac826,3404172005014,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/34/3404/340417/3404172005/3404172005014
65d404a949285290e2bac827,3173011006127,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/31/3173/317301/3173011006/3173011006127
65d404a949285290e2bac828,3173011005100,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/31/3173/317301/3173011005/3173011005100
65d404a949285290e2bac829,3173031002037,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/31/3173/317303/3173031002/3173031002037
65d404a949285290e2bac82a,3173041008008,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/31/3173/317304/3173041008/3173041008008
65d404a949285290e2bac82b,3171031006061,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/31/3171/317103/3171031006/3171031006061
65d404a949285290e2bac82c,3174051002008,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/31/3174/317405/3174051002/3174051002008
65d404a949285290e2bac82d,3175091001100,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/31/3175/317509/3175091001/3175091001100
65d404a949285290e2bac82e,3175091004057,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/31/3175/317509/3175091004/3175091004057
65d404a949285290e2bac82f,3172041002052,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/31/3172/317204/3172041002/3172041002052
65d404a949285290e2bac830,7501202003005,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/75/7501/750120/7501202003/7501202003005
65d404a949285290e2bac831,3204082001040,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/32/3204/320408/3204082001/3204082001040
65d404a949285290e2bac832,3204442005026,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/32/3204/320444/3204442005/3204442005026
65d404a949285290e2bac833,3204312003016,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/32/3204/320431/3204312003/3204312003016
65d404a949285290e2bac834,3204352006039,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/32/3204/320435/3204352006/3204352006039
65d404a949285290e2bac835,3217012011001,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/32/3217/321701/3217012011/3217012011001
65d404a949285290e2bac836,3201332005019,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/32/3201/320133/3201332005/3201332005019
65d404a949285290e2bac837,3201322006043,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/32/3201/320132/3201322006/3201322006043
65d404a949285290e2bac838,3207032002007,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/32/3207/320703/3207032002/3207032002007
65d404a949285290e2bac839,3207032002017,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/32/3207/320703/3207032002/3207032002017
65d404a949285290e2bac83a,3207032002018,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/32/3207/320703/3207032002/3207032002018
65d404a949285290e2bac83b,3209252005004,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/32/3209/320925/3209252005/3209252005004
65d404a949285290e2bac83c,3209252004017,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/32/3209/320925/3209252004/3209252004017
65d404a949285290e2bac83d,3209182015009,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/32/3209/320918/3209182015/3209182015009
65d404a949285290e2bac83e,3209272006016,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/32/3209/320927/3209272006/3209272006016
